surveyLocation,point,observer1,observer2,date,start,cloudCover,weather,recorder,recordingfile,photoFileOriginal,photoFileEdited,editor,species,detectionType,total,estimate,distance,callTime,comment,entered,proofed,occasion
Tauk,TTB2-5,Katie,Oka,2018-02-16,07:22,0,"clear and dry, rained yesterday",Cornell,R26_0402_1.WAV,IMG_1815.jpg,IMG_20180623_145541.jpg,KSL,Buceros rhinoceros,A,1,0,4,"","",KSL,,5
Tauk,TTB2-5,Katie,Oka,2018-02-16,07:22,0,"clear and dry, rained yesterday",Cornell,R26_0402_1.WAV,IMG_1815.jpg,IMG_20180623_145541.jpg,KSL,Rhinoplax vigil,A,1,0,4,"","",KSL,,5
Tauk,TTB2-6,Katie,Oka,2018-02-16,07:47,30,"clear and dry, rained yesterday",Cornell,R26_0403_1.WAV,IMG_1816.jpg,IMG_20180623_145554.jpg,KSL,Rhinoplax vigil,A,2,0,5,"",4:39- someone walks by,KSL,,5
Tauk,TTB2-6,Katie,Oka,2018-02-16,07:47,30,"clear and dry, rained yesterday",Cornell,R26_0403_1.WAV,IMG_1816.jpg,IMG_20180623_145554.jpg,KSL,Buceros rhinoceros,A,2,0,4,"",4:39- someone walks by,KSL,,5
Tauk,TTB2-7,Katie,Oka,2018-02-16,08:18,20,"clear and dry, rained last night",Cornell,R26_0404_1.WAV,IMG_1817.jpg,IMG_20180623_145605.jpg,KSL,Buceros rhinoceros,A,2,0,5,"","",KSL,,5
Tauk,TTB2-7,Katie,Oka,2018-02-16,08:18,20,"clear and dry, rained last night",Cornell,R26_0404_1.WAV,IMG_1817.jpg,IMG_20180623_145605.jpg,KSL,Rhinoplax vigil,A,1,0,5,"","",KSL,,5
Tauk,TTB2-8,Katie,Oka,2018-02-16,08:48,10,"clear and dry, rained last night",Cornell,R26_0405_1.WAV,IMG_1818.jpg,IMG_20180623_145616.jpg,KSL,Chloropsis sonnerati,A,2,0,1,02:44,stream 1,KSL,,5
Tauk,TTB3-1,Katie,Oka,2018-02-14,05:32,0,clear and dry,Cornell,R26_0380_1.WAV,IMG_1819.jpg,IMG_20180628_155611.jpg,KSL,Buceros rhinoceros,A,2,0,3,"","",KSL,,5
Tauk,TTB3-3,Katie,Oka,2018-02-14,06:28,0,clear and dry,Cornell,R26_0382_1.WAV,IMG_1821.jpg,IMG_20180628_155649.jpg,KSL,Rhyticeros undulatus,A,2,0,1,06:10,stream 2,KSL,,5
Tauk,TTB3-4,Katie,Oka,2018-02-14,06:58,0,clear and dry,Cornell,R26_0383_1.WAV,IMG_1822.jpg,IMG_20180628_155703.jpg,KSL,Copsychus malabaricus,A,1,0,1,"","",KSL,,5
Tauk,TTB3-4,Katie,Oka,2018-02-14,06:58,0,clear and dry,Cornell,R26_0383_1.WAV,IMG_1822.jpg,IMG_20180628_155703.jpg,KSL,Rhinoplax vigil,A,1,0,4,"","",KSL,,5
Tauk,TTB3-5,Katie,Oka,2018-02-14,07:34,0,clear and dry,Cornell,R26_0384_1.WAV,IMG_1823.jpg,IMG_20180628_155717.jpg,KSL,Rhinoplax vigil,A,1,0,5,"",cicada 2,KSL,,5
Tauk,TTB3-7,Katie,Oka,2018-02-14,08:32,20,clear and dry,Cornell,R26_0386_1.WAV,IMG_1825.jpg,IMG_20180628_155751.jpg,KSL,Rhinoplax vigil,A,1,0,4,"","",KSL,,5
Tauk,TTB4-4,Katie,Oka,2018-02-17,06:58,0,clear and dry,Cornell,R26_0410_1.WAV,IMG_1830.jpg,IMG_20180706_164053.jpg,KSL,Rhyticeros undulatus,A,3,1,2,01:38,"",KSL,,5
Tauk,TTB5-1,Katie,Oka,2018-02-21,05:30,0,dry,Cornell,R26_0435_1.WAV,IMG_1836.jpg,IMG_20180727_130119.jpg,KSL,Buceros rhinoceros,A,1,0,4,"","",KSL,,5
Tauk,TTB5-10,Katie,Oka,2018-02-21,09:13,100,dry,Cornell,R26_0444_1.WAV,IMG_1845.jpg,IMG_20180727_130311.jpg,KSL,Copsychus malabaricus,A,1,0,2,"","",KSL,,5
Tauk,TTB5-2,Katie,Oka,2018-02-21,05:53,0,dry,Cornell,R26_0436_1.WAV,IMG_1837.jpg,IMG_20180727_130133.jpg,KSL,Buceros rhinoceros,A,1,0,3,"","",KSL,,5
Tauk,TTB5-3,Katie,Oka,2018-02-21,06:17,20,dry,Cornell,R26_0437_1.WAV,IMG_1838.jpg,IMG_20180727_130145.jpg,KSL,Buceros rhinoceros,A,2,0,2,"","",KSL,,5
Tauk,TTB5-6,Katie,Oka,2018-02-21,07:29,100,dry,Cornell,R26_0440_1.WAV,IMG_1841.jpg,IMG_20180727_130224.jpg,KSL,Anorrhinus galeritus,A,3,0,4,"","",KSL,,5
Tauk,TTB5-7,Katie,Oka,2018-02-21,07:53,100,dry,Cornell,R26_0441_1.WAV,IMG_1842.jpg,IMG_20180727_130235.jpg,KSL,Copsychus malabaricus,A,1,0,2,"","",KSL,,5
Tauk,TTB5-7,Katie,Oka,2018-02-21,07:53,100,dry,Cornell,R26_0441_1.WAV,IMG_1842.jpg,IMG_20180727_130235.jpg,KSL,Rhyticeros undulatus,F,2,0,1,00:28,"",KSL,,5
Tauk,TTB5-7,Katie,Oka,2018-02-21,07:53,100,dry,Cornell,R26_0441_1.WAV,IMG_1842.jpg,IMG_20180727_130235.jpg,KSL,Anorrhinus galeritus,A,3,0,3,"","",KSL,,5
Tauk,TTB5-8,Katie,Oka,2018-02-21,08:19,100,dry,Cornell,R26_0442_1.WAV,IMG_1843.jpg,IMG_20180727_130248.jpg,KSL,Rhinoplax vigil,A,1,0,1,"","",KSL,,5
Tauk,TTB6-2,Katie,Oka,2018-02-22,06:04,60,dry,Cornell,R26_0446_1.WAV,IMG_1848.jpg,IMG_20180831_130723.jpg,KSL,Rhinoplax vigil,A,1,0,5,"",stream 1,KSL,,5
Tauk,TTB6-5,Katie,Oka,2018-02-22,07:37,0,dry,Cornell,R26_0449_1.WAV,IMG_1851.jpg,IMG_20180831_131712.jpg,KSL,Chloropsis sonnerati,A,1,0,1,02:02,"",KSL,,5
Tauk,TTB6-5,Katie,Oka,2018-02-22,07:37,0,dry,Cornell,R26_0449_1.WAV,IMG_1851.jpg,IMG_20180831_131712.jpg,KSL,Anorrhinus galeritus,A,1,0,1,04:02,"",KSL,,5
Tauk,TTB6-8,Katie,Oka,2018-02-22,08:55,60,dry and sunny,Cornell,R26_0453_1.WAV,IMG_1854.jpg,IMG_20180831_130851.jpg,KSL,Rhyticeros undulatus,A,1,0,3,04:32,"",KSL,,5
Tauk,TTB7-1,Katie,Oka,2018-02-19,05:32,100,dry,Cornell,R26_0416_1.WAV,IMG_1856.jpg,IMG_20180910_094858.jpg,KSL,Chloropsis sonnerati,A,1,0,1,01:00,"",KSL,,5
Tauk,TTB7-4,Katie,Oka,2018-02-19,06:48,100,dry and overcast,Cornell,R26_0420_1.WAV,IMG_1859.jpg,IMG_20180910_094942.jpg,KSL,Anthracoceros malayanus,A,1,0,1,03:19,"",KSL,,5
Tauk,TTB7-8,Katie,Oka,2018-02-19,08:32,100,dry,Cornell,R26_0424_1.WAV,IMG_1863.jpg,IMG_20180910095118.jpg,KSL,Buceros rhinoceros,A,2,0,4,"","",KSL,,5
Tauk,TTB8-1,Katie,Oka,2018-02-20,05:30,30,dry,Cornell,R26_0426_1.WAV,IMG_1865.jpg,IMG_20180910_095143.jpg,KSL,Buceros rhinoceros,A,2,0,1,"","",KSL,,5
Tauk,TTB8-3,Katie,Oka,2018-02-20,06:28,40,"dry, clear",Cornell,R26_0428_1.WAV,IMG_1867.jpg,IMG_20180910_095215.jpg,KSL,Buceros rhinoceros,A,1,0,4,"",stream 2,KSL,,5
Tauk,TTB8-4,Katie,Oka,2018-02-20,06:53,20,"dry, clear",Cornell,R26_0429_1.WAV,IMG_1868.jpg,IMG_20180910_095225.jpg,KSL,Buceros rhinoceros,A,2,0,2,00:17,"",KSL,,5
Tauk,TTB8-5,Katie,Oka,2018-02-20,07:19,20,"dry, clear",Cornell,R26_0430_1.WAV,IMG_1869.jpg,IMG_20180910_095242.jpg,KSL,Buceros rhinoceros,A,3,0,3,"","",KSL,,5
Tauk,TTB8-7,Katie,Oka,2018-02-20,08:10,20,"clear, dry",Cornell,R26_0432_1.WAV,IMG_1871.jpg,IMG_20180910_095309.jpg,KSL,Buceros rhinoceros,A,2,0,4,"","",KSL,,5
Tauk,TTB8-9,Katie,Oka,2018-02-20,08:58,80,"dry, gusty",Cornell,R26_0434_1.WAV,IMG_1873.jpg,IMG_20180910_095336.jpg,KSL,Buceros rhinoceros,A,2,0,3,"","",KSL,,5
